locus_chr	locus_start	locus_end	locus_name	locus_ngene	locus_width	locus_pheno	locus_mindistgene	locus_nspecialgene	locus_ninteractiongene	locus_hisig_type	gene_tss	gene_end	gene_locusdist_kbp	gene_closestsnp	gene_name	gene_type	gene_prob_selected	gene_signet	gene_mindist	gene_special	gene_signet+	distance_score	special_score	ppi_score	TF_score	total_score	exp_score	gene_hisig_type	ppi_deg	ppi_deg_active_cnt	ppi_deg_active_names	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names
14	23155309	23645639	rs11465506+rs422068	19	490.33	HR+PR	IL25	0.0	14.0	poorsig	23412740	23435660	17.145	rs422068	MYH7	protein_coding	0.97	signet	.	.	signet+	-23.9193705603394	0.0	88.18989231068268	1.956110425985344	66.22663217632862	0.23312364808638633	poorsig	3	2	GJA1;TLE3	0	0	.	0	0	.
14	23155309	23645639	rs11465506+rs422068	19	490.33	HR+PR	IL25	0.0	14.0	poorsig	23469689	23509862	74.094	rs422068	NGDN	protein_coding	0.0	.	.	.	.	-24.11215865682323	0.0	85.84066533146606	1.956110425985344	63.684617100628174	0.01834861171146511	poorsig	4	0		0	0	.	0	0	.
14	23155309	23645639	rs11465506+rs422068	19	490.33	HR+PR	IL25	0.0	14.0	poorsig	23551765	23556192	156.17	rs422068	ZFHX2	protein_coding	0.0	.	.	.	.	-24.60549483540817	0.0	87.54804541378006	1.956110425985344	64.89866100435724	0.061781120194377946	poorsig	2	1	PMP22	0	0	.	0	0	.
14	23155309	23645639	rs11465506+rs422068	19	490.33	HR+PR	IL25	0.0	14.0	poorsig	23555988	23560271	160.393	rs422068	THTPA	protein_coding	0.0	.	.	.	.	-24.632667780529943	0.0	87.17585651919423	1.956110425985344	64.49929916464963	0.041439559978235174	poorsig	0	0		0	0	.	0	0	.
14	23155309	23645639	rs11465506+rs422068	19	490.33	HR+PR	IL25	0.0	14.0	poorsig	23559565	23568070	163.97	rs422068	AP1G2	protein_coding	0.0	.	.	.	.	-24.65566708746009	0.0	87.17585651919423	1.956110425985344	64.47629985771948	0.04049735537828826	poorsig	0	0		0	0	.	0	0	.
14	23155309	23645639	rs11465506+rs422068	19	490.33	HR+PR	IL25	0.0	14.0	poorsig	23578785	23578790	183.19	rs422068	JPH4	protein_coding	0.0	.	.	.	.	-24.778553861941965	0.0	84.52410541366649	1.956110425985344	61.70166197770987	0.0025259034296856884	poorsig	10	0		0	0	.	0	0	.
14	23155309	23645639	rs11465506+rs422068	19	490.33	HR	IL25	0.0	14.0	poorsig	23630115	23645639	234.52	rs422068	DHRS2	protein_coding	0.0	.	.	.	.	-25.094520088005847	0.0	87.279335171699	1.956110425985344	64.1409255096785	0.0289584581272533	poorsig	3	1	ZHX2	0	0	.	0	0	.
14	43178407	44507283	rs1777084	1	1328.876	JT	FSCB	0.0	0.0	poorsig	44504149	44507283	1325.742	rs1777084	FSCB	protein_coding	1.0	signet	mindist	.	signet+	-28.208608755260062	0.0	88.18989231068268	1.956110425985344	61.93739398140796	1.0	mindist	0	0		0	0	.	0	0	.
14	52695558	53153323	rs4901308	6	457.765	PR	FERMT2	0.0	6.0	poorsig	52695558	52695900	217.649	rs4901308	ERO1A	protein_coding	0.0	.	.	.	.	-24.99316314442093	0.0	86.2657080470433	1.956110425985344	63.22865532860772	0.036503421038675876	poorsig	3	0		0	0	.	0	0	.
14	52695558	53153323	rs4901308	6	457.765	PR	FERMT2	0.0	6.0	poorsig	52707200	52728590	206.007	rs4901308	PSMC6	protein_coding	0.0	.	.	.	.	-24.92170143097673	0.0	84.52865847524107	1.956110425985344	61.56306747024969	0.006902047625686398	poorsig	12	1	NACA:exome	0	0	.	0	0	.
14	52695558	53153323	rs4901308	6	457.765	PR	FERMT2	0.0	6.0	poorsig	52730180	52774989	183.027	rs4901308	STYX	protein_coding	0.0	.	.	.	.	-24.77751881122084	0.0	85.73406661923946	1.956110425985344	62.91265823400396	0.02661324139359349	poorsig	5	0		0	0	.	0	0	.
14	52695558	53153323	rs4901308	6	457.765	PR	FERMT2	0.0	6.0	poorsig	52791607	52791668	121.6	rs4901308	GNPNAT1	protein_coding	0.0	.	.	.	.	-24.385024937875933	0.0	86.90597864390169	1.956110425985344	64.4770641320111	0.12720688625769946	poorsig	4	1	GPD1L:omim	0	0	.	0	0	.
14	52695558	53153323	rs4901308	6	457.765	PR	FERMT2	0.0	6.0	poorsig	52951035	52952435	37.828	rs4901308	FERMT2	protein_coding	1.0	signet	mindist	.	signet+	-23.96484836787312	0.0	88.18989231068268	1.956110425985344	66.1811543687949	0.699177765184686	mindist	6	3	CAV3:omim;KCNQ1:exome,omim;PARVA	0	0	.	0	0	.
14	52695558	53153323	rs4901308	6	457.765	PR	FERMT2	0.0	6.0	poorsig	53153204	53153323	239.997	rs4901308	DDHD1	protein_coding	0.0	.	.	.	.	-25.12683089629012	0.0	87.44247469801363	1.956110425985344	64.27175422770885	0.1035966384996587	poorsig	2	1	CAMK2D:coloc	0	0	.	0	0	.
14	71303768	71741229	rs11848785+rs12880291+rs17767398	1	437.461	PR+QRS	SIPA1L1	0.0	1.0	poorsig	71320449	71741229	16.681	rs17767398	SIPA1L1	protein_coding	1.0	signet	mindist	.	signet+	-23.91872808348772	0.0	88.18989231068268	1.956110425985344	66.2272746531803	1.0	mindist	11	2	MAPKAP1;SH3PXD2A	0	0	.	0	0	.
14	72418763	72894101	rs17180489	1	475.338	HR	DPF3	0.0	1.0	poorsig	72609034	72894101	190.271	rs17180489	DPF3	protein_coding	1.0	signet	mindist	.	signet+	-24.823364769293523	0.0	88.18989231068268	1.956110425985344	65.3226379673745	1.0	mindist	4	0		0	0	.	0	0	.
14	77672404	77935014	rs1549118	4	262.61	HR	ADCK1	0.0	3.0	poorsig	77672404	77708023	240.937	rs1549118	ALKBH1	protein_coding	1.0	signet	.	.	signet+	-25.13234622168824	0.0	88.18989231068268	1.956110425985344	65.01365651497979	0.733231559415976	poorsig	0	0		0	0	.	0	0	.
14	77672404	77935014	rs1549118	4	262.61	HR	ADCK1	0.0	3.0	poorsig	77708071	77761104	205.27	rs1549118	SLIRP	protein_coding	0.0	.	.	.	.	-24.91713859423089	0.0	84.21376742013271	1.956110425985344	61.25273925188717	0.017056720586133306	poorsig	12	0		0	0	.	0	0	.
14	77672404	77935014	rs1549118	4	262.61	HR	ADCK1	0.0	3.0	poorsig	77761156	77761207	152.185	rs1549118	SNW1	protein_coding	0.0	.	.	.	.	-24.579849666377875	0.0	74.99858678597961	1.956110425985344	52.37484754558708	2.3783521359431937e-06	poorsig	44	3	PARVA;SKI:coloc;TBX5	0	0	.	0	0	.
14	77672404	77935014	rs1549118	4	262.61	HR	ADCK1	0.0	3.0	poorsig	77800109	77935014	113.232	rs1549118	ADCK1	protein_coding	0.0	.	mindist	.	.	-24.333228966415145	0.0	86.3136111050398	1.956110425985344	63.93649256460999	0.2497093416457548	mindist	7	0		0	0	.	0	0	.
14	78170373	79868291	rs17107548	1	1697.918	JT	NRXN3	0.0	1.0	poorsig	78170373	79868291	721.769	rs17107548	NRXN3	protein_coding	1.0	signet	mindist	.	signet+	-27.02422353136421	0.0	88.18989231068268	1.956110425985344	63.12177920530381	1.0	mindist	3	3	CAMKV;GPR183;TAFA4	0	0	.	0	0	.
14	85330220	85654428	rs17201923	1	324.208	HR	FLRT2	1.0	1.0	coloc	85530144	85654428	199.924	rs17201923	FLRT2	protein_coding	1.0	signet	mindist	coloc	signet+	-24.88391002231056	2.425762480924711	88.18989231068268	1.956110425985344	67.68785519528217	1.0	coloc	1	1	FGFR1	0	0	.	0	0	.
14	90396502	90408268	locus_CALM1	1	11.766		CALM1	1.0	1.0	.	90396502	90408268	5.883		CALM1	omim	1.0	signet	mindist	omim	signet+	-23.908701262286108	2.6845129491943647	88.18989231068268	1.956110425985344	68.92181442357628	1.0	.	46	28	AKAP9:omim;CACNA1C:omim;CAMK2D:coloc;CAMKV;CAV3:omim;CRHR1;FER;GJA1;IQGAP3;JOSD1;KCNE1:omim;KCNN2;KCNQ1:exome,omim;MAP3K7;OBSCN;PAM;PIK3C3;RIOK3;RYR2:omim;SCN10A:coloc,exome,omim;SH3GL2;SNTA1:omim;SPATA17;STK38;STRN;TBX3;TRDN:omim;TTN:exome	0	0	.	0	0	.
14	91060333	91417844	rs4900069	3	357.511	HR	DGLUCY	0.0	1.0	poorsig	91060333	91225632	56.696	rs4900069	DGLUCY	protein_coding	1.0	signet	mindist	.	signet+	-24.032261685994403	0.0	88.18989231068268	1.956110425985344	66.11374105067362	0.5111851879146295	mindist	0	0		0	0	.	0	0	.
14	91060333	91417844	rs4900069	3	357.511	HR	DGLUCY	0.0	1.0	poorsig	91232532	91253925	115.503	rs4900069	GPR68	protein_coding	0.0	.	.	.	.	-24.34718393565944	0.0	88.18989231068268	1.956110425985344	65.7988188010086	0.3730862692859977	poorsig	0	0		0	0	.	0	0	.
14	91060333	91417844	rs4900069	3	357.511	HR	DGLUCY	0.0	1.0	poorsig	91289331	91417844	172.302	rs4900069	CCDC88C	protein_coding	0.0	.	.	.	.	-24.70911875073677	0.0	87.38126474830821	1.956110425985344	64.62825642355678	0.11572854279937274	poorsig	3	0		0	0	.	0	0	.
14	102317377	102730561	rs2273905	5	413.184	QT	ANKRD9	0.0	2.0	poorsig	102317377	102342702	191.285	rs2273905	ZNF839	protein_coding	0.0	.	.	.	.	-24.82975560142493	0.0	88.18989231068268	1.956110425985344	65.31624713524309	0.1579128476706254	poorsig	0	0		0	0	.	0	0	.
14	102317377	102730561	rs2273905	5	413.184	QT	ANKRD9	0.0	2.0	poorsig	102341102	102362916	167.56	rs2273905	CINP	protein_coding	0.0	.	.	.	.	-24.67872292944124	0.0	87.38126474830821	1.956110425985344	64.65865224485232	0.08181400125344164	poorsig	3	0		0	0	.	0	0	.
14	102317377	102730561	rs2273905	5	413.184	QT	ANKRD9	0.0	2.0	poorsig	102362941	102502477	145.721	rs2273905	TECPR2	protein_coding	0.0	.	.	.	.	-24.538289141910383	0.0	88.18989231068268	1.956110425985344	65.60771359475764	0.2113487776231387	poorsig	0	0		0	0	.	0	0	.
14	102317377	102730561	rs2273905	5	413.184	QT	ANKRD9	0.0	2.0	poorsig	102509776	102509799	1.114	rs2273905	ANKRD9	protein_coding	1.0	signet	mindist	.	signet+	-23.907320172116403	0.0	88.18989231068268	1.956110425985344	66.23868256455162	0.3972154040950192	mindist	0	0		0	0	.	0	0	.
14	102317377	102730561	rs2273905	5	413.184	QT	ANKRD9	0.0	2.0	poorsig	102592649	102730561	83.987	rs2273905	RCOR1	protein_coding	0.0	.	.	.	.	-24.16358842165419	0.0	87.48364585732662	1.956110425985344	65.27616786165777	0.15170896935777517	poorsig	6	1	SOCS6	0	0	.	0	0	.
15	50355198	50765709	rs3105593	5	410.511	QT	TRPM7	0.0	4.0	poorsig	50355198	50355408	197.623	rs3105593	GABPB1	protein_coding	0.06	.	.	.	.	-24.86953934944397	0.0	88.39290712740177	1.956110425985344	65.47947820394315	0.23557584077627977	poorsig	7	2	LMO4;PRKCA:coloc	0	0	.	0	0	.
15	50355198	50765709	rs3105593	5	410.511	QT	TRPM7	0.0	4.0	poorsig	50424380	50514421	128.441	rs3105593	USP8	protein_coding	0.0	.	.	.	.	-24.42802588770373	0.0	86.42048225099926	1.956110425985344	63.94856678928088	0.05096410128308509	poorsig	11	1	GJA1	0	0	.	0	0	.
15	50355198	50765709	rs3105593	5	410.511	QT	TRPM7	0.0	4.0	poorsig	50497080	50546708	55.741	rs3105593	USP50	protein_coding	0.94	signet	.	.	signet+	-24.028329014484	0.0	88.18989231068268	1.956110425985344	66.11767372218402	0.4459596251558855	poorsig	1	0		0	0	.	0	0	.
15	50355198	50765709	rs3105593	5	410.511	QT	TRPM7	0.0	4.0	poorsig	50575008	50686797	22.187	rs3105593	TRPM7	protein_coding	0.0	.	mindist	.	.	-23.92745299062513	0.0	85.62985194868264	1.956110425985344	63.65850938404285	0.038132391182692855	mindist	14	1	TTN:exome	0	0	.	0	0	.
15	50355198	50765709	rs3105593	5	410.511	QT	TRPM7	0.0	4.0	poorsig	50765706	50765709	212.885	rs3105593	SPPL2A	protein_coding	0.0	.	.	.	.	-24.964063345649773	0.0	88.46072610249135	1.956110425985344	65.45277318282692	0.22936804160205673	poorsig	0	0		0	0	.	0	0	.
15	70047790	70155243	rs904974	1	107.453	PR	TLE3	0.0	1.0	poorsig	70047790	70098176	107.453	rs904974	TLE3	protein_coding	1.0	signet	mindist	.	signet+	-24.29811819739739	0.0	88.18989231068268	1.956110425985344	65.84788453927064	1.0	mindist	7	5	CREBBP;MYH7;TBX20;TCF7L2;TTN:exome	0	0	.	0	0	.
15	73319859	73560013	rs7173389	2	240.154	HR	HCN4	1.0	1.0	omim	73319859	73368958	51.703	rs7173389	HCN4	protein_coding	1.0	signet	mindist	omim	signet+	-24.01227963671951	2.6845129491943647	88.18989231068268	1.956110425985344	68.81823604914288	0.958671557066471	omim	2	1	CAV3:omim	0	0	.	0	0	.
15	73319859	73560013	rs7173389	2	240.154	HR	HCN4	1.0	1.0	omim	73443164	73560013	71.602	rs7173389	REC114	protein_coding	0.0	.	.	.	.	-24.099830661664523	0.0	87.81795870722344	1.956110425985344	65.67423847154426	0.041328442933529046	poorsig	0	0		0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	3581181	3611606	242.46	rs1296720	SLX4	protein_coding	0.0	.	.	.	.	-25.141263386552943	0.0	84.204978661144	1.9439628233379385	61.00767809792899	0.0036583199436840265	poorsig	10	1	MKLN1	0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	3611728	3680143	211.913	rs1296720	DNASE1	protein_coding	0.0	.	.	.	.	-24.958101403640008	0.0	86.20189508309178	1.9439628233379385	63.18775650278972	0.03236515610029505	poorsig	0	0		0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	3661990	3717553	161.651	rs1296720	TRAP1	protein_coding	0.0	.	.	.	.	-24.640758851736827	0.0	84.46693120055974	1.9439628233379385	61.770135172160856	0.007841742634546093	poorsig	9	1	CAV3:omim	0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	3725054	3880713	98.587	rs1296720	CREBBP	protein_coding	0.96	signet	.	.	signet+	-24.245577015986804	0.0	88.18989231068268	1.956110425985344	65.90042572068123	0.48772495638496377	poorsig	31	12	CDH2;FGFR1;HLF;MEIS1;MITF;NCOA2;NR3C2;PPARGC1A;SP3;SREBF1;TCF7L2;TLE3	0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	3989000	4116442	165.359	rs1296720	ADCY9	protein_coding	0.0	.	.	.	.	-24.66459135816477	0.0	85.93409696017459	1.9439628233379385	63.21346842534776	0.033208117121955094	poorsig	1	0		0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4242075	4242080	36.896	rs7195486	SRL	protein_coding	0.0	.	mindist	.	.	-23.96212148415367	0.0	86.85835488422929	1.9439628233379385	64.84019622341356	0.1689363700980021	mindist	1	1	CAV3:omim	0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4258798	4273075	53.619	rs7195486	TFAP4	protein_coding	0.04	.	.	.	.	-24.019776595054537	0.0	86.82916207298463	1.918687581582506	64.7280730595126	0.15101799045878456	poorsig	8	3	GNB4:coloc;SP3;ZHX3	0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4314761	4339597	109.582	rs7195486	GLIS2	protein_coding	0.0	.	.	.	.	-24.31098203186105	0.0	84.99307506894887	1.9439628233379385	62.62605586042575	0.018455857001083785	poorsig	8	1	AKAP9:omim	0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4351265	4355607	146.086	rs7195486	PAM16	protein_coding	0.0	.	.	.	.	-24.54063356406217	0.0	85.52222095919306	1.9439628233379385	62.92555021846884	0.024900207351002034	poorsig	6	1	FAM13B:coloc	0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4371848	4383538	166.669	rs7195486	VASN	protein_coding	0.0	.	.	.	.	-24.673003799733728	0.0	84.08080452440025	1.9439628233379385	61.35176354800446	0.005160788925374756	poorsig	7	0		0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4416587	4420494	211.408	rs7195486	CORO7-PAM16	protein_coding	0.0	.	.	.	.	-24.955000640296067	0.0	86.20189508309178	1.9439628233379385	63.19085726613366	0.03246566854206606	poorsig	0	0		0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4416596	4425705	211.417	rs7195486	CORO7	protein_coding	0.0	.	.	.	.	-24.955055920812164	0.0	85.66706458201735	1.9439628233379385	62.65597148454312	0.019016316938545278	poorsig	2	0		0	0	.	0	0	.
16	3581181	4456775	rs1296720+rs7195486	13	875.594	QT	SRL	0.0	11.0	poorsig	4425805	4456775	220.626	rs7195486	DNAJA3	protein_coding	0.0	.	.	.	.	-25.01124324057753	0.0	85.50243619989479	1.9439628233379385	62.4351557826552	0.015248508499697288	poorsig	13	3	CACNA1C:omim;SLC8A1;SOCS6	0	0	.	0	0	.
16	10580598	11182186	rs1592560	7	601.588	HR	NUBP1	0.0	4.0	poorsig	10580598	10580632	137.232	rs1592560	EMP2	protein_coding	0.0	.	.	.	.	-24.48390360576057	0.0	88.46072610249135	1.956110425985344	65.93293292271612	0.15983639980840975	poorsig	0	0		0	0	.	0	0	.
16	10580598	11182186	rs1592560	7	601.588	HR	NUBP1	0.0	4.0	poorsig	10671778	10694930	46.052	rs1592560	TEKT5	protein_coding	0.0	.	.	.	.	-23.99146466540724	0.0	87.38193078225001	1.956110425985344	65.34657654282812	0.08892509721312095	poorsig	4	0		0	0	.	0	0	.
16	10580598	11182186	rs1592560	7	601.588	HR	NUBP1	0.0	4.0	poorsig	10743786	10769351	25.956	rs1592560	NUBP1	protein_coding	1.0	signet	mindist	.	signet+	-23.93479143471537	0.0	88.18989231068268	1.956110425985344	66.21121130195266	0.2111205231490182	mindist	1	0		0	0	.	0	0	.
16	10580598	11182186	rs1592560	7	601.588	HR	NUBP1	0.0	4.0	poorsig	10818607	10818794	100.777	rs1592560	TVP23A	protein_coding	0.0	.	.	.	.	-24.25838809426098	0.0	88.46072610249135	1.956110425985344	66.15844843421571	0.20026996922004192	poorsig	0	0		0	0	.	0	0	.
16	10580598	11182186	rs1592560	7	601.588	HR	NUBP1	0.0	4.0	poorsig	10866222	10943021	148.392	rs1592560	CIITA	protein_coding	0.0	.	.	.	.	-24.555452890634296	0.0	88.18989231068268	1.9704743938887344	65.60491381393712	0.11513803145659075	poorsig	1	0		0	0	.	1	1	CREBBP
16	10580598	11182186	rs1592560	7	601.588	HR	NUBP1	0.0	4.0	poorsig	10942131	10942468	224.301	rs1592560	DEXI	protein_coding	0.0	.	.	.	.	-25.033449238033324	0.0	88.83239635706906	1.956110425985344	65.75505754502107	0.13379053606346702	poorsig	2	1	PRKCA:coloc	0	0	.	0	0	.
16	10580598	11182186	rs1592560	7	601.588	HR	NUBP1	0.0	4.0	poorsig	10944564	11182186	226.734	rs1592560	CLEC16A	protein_coding	0.0	.	.	.	.	-25.048080523002508	0.0	88.46072610249135	1.956110425985344	65.36875600547418	0.09091944308935149	poorsig	0	0		0	0	.	0	0	.
16	11576902	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	274.678	QRS+QT	LITAF	1.0	5.0	coloc	11586919	11636381	8.116	rs7198919	LITAF	protein_coding	1.0	signet	mindist	coloc	signet+	-23.90999333842981	2.425762480924711	88.18989231068268	1.956110425985344	68.66177187916293	0.9770549986935703	coloc	5	3	CACNA1C:omim;FGFR1;RASSF3	0	0	.	0	0	.
16	11576902	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	274.678	QRS+QT	LITAF	1.0	5.0	coloc	11668455	11679152	27.669	rs12444261	SNN	protein_coding	0.0	.	.	.	.	-23.93848609311529	0.0	86.5335431799558	1.956110425985344	64.55116751282586	0.016021612268624558	poorsig	1	0		0	0	.	0	0	.
16	11576902	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	274.678	QRS+QT	LITAF	1.0	5.0	coloc	11679083	11742857	38.297	rs12444261	TXNDC11	protein_coding	0.0	.	.	.	.	-23.96624343714156	0.0	85.57718831125969	1.956110425985344	63.56705530010348	0.005988412577139118	poorsig	8	1	CREBBP	0	0	.	0	0	.
16	11576902	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	274.678	QRS+QT	LITAF	1.0	5.0	coloc	11782552	11797258	141.766	rs12444261	ZC3H7A	protein_coding	0.0	.	.	.	.	-24.512913340784777	0.0	83.23100109654453	1.956110425985344	60.6741981817451	0.0003318637607354173	poorsig	14	1	ATP2A2	0	0	.	0	0	.
16	11576902	11851580	rs12444261+rs12930096+rs7198919+rs735951	5	274.678	QT	LITAF	1.0	5.0	coloc	11851542	11851580	210.756	rs12444261	RSL1D1	protein_coding	0.0	.	.	.	.	-24.950994008285253	0.0	84.2664613165676	1.956110425985344	61.271577734267694	0.0006031126999307103	poorsig	13	1	TTN:exome	0	0	.	0	0	.
16	14071321	14301575	rs246185	1	230.254	QT	MRTFB	0.0	1.0	poorsig	14071321	14266773	230.254	rs246185	MRTFB	protein_coding	1.0	signet	mindist	.	signet+	-25.06914843211025	0.0	88.18989231068268	1.956110425985344	65.07685430455777	1.0	mindist	4	0		0	0	.	0	0	.
16	15643024	16143257	rs3915499	5	500.233	HR	CEP20	0.0	4.0	poorsig	15643024	15643154	173.862	rs3915499	MARF1	protein_coding	0.0	.	.	.	.	-24.71910042233856	0.0	85.36473665439391	1.956110425985344	62.601746658040696	0.018082695111508597	poorsig	13	1	CREBBP	0	0	.	0	0	.
16	15643024	16143257	rs3915499	5	500.233	HR	CEP20	0.0	4.0	poorsig	15643267	15734691	173.619	rs3915499	NDE1	protein_coding	0.0	.	.	.	.	-24.717546226037665	0.0	87.38126474830821	1.956110425985344	64.61982894825589	0.13605207270254263	poorsig	3	0		0	0	.	0	0	.
16	15643024	16143257	rs3915499	5	500.233	HR	CEP20	0.0	4.0	poorsig	15703135	15857028	113.751	rs3915499	MYH11	protein_coding	0.0	.	.	.	.	-24.33641083695014	0.0	86.94948399304054	1.956110425985344	64.56918358207575	0.12933324058025022	poorsig	8	1	KCNQ1:exome,omim	0	0	.	0	0	.
16	15643024	16143257	rs3915499	5	500.233	HR	CEP20	0.0	4.0	poorsig	15888603	15888625	71.717	rs3915499	CEP20	protein_coding	1.0	signet	mindist	.	signet+	-24.100393593608327	0.0	88.18989231068268	1.956110425985344	66.04560914305969	0.5661266943577399	mindist	0	0		0	0	.	0	0	.
16	15643024	16143257	rs3915499	5	500.233	HR	CEP20	0.0	4.0	poorsig	15949138	16143257	132.252	rs3915499	ABCC1	protein_coding	0.0	.	.	.	.	-24.45217806771672	0.0	87.21619252197428	1.956110425985344	64.7201248802429	0.15040529724795865	poorsig	7	1	CAV1:coloc	0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58192886	58198106	233.136	rs4784934	CSNK2A2	protein_coding	0.0	.	.	.	.	-25.0863083907863	0.0	86.85552193053908	1.956110425985344	63.72532396573813	0.0064765172826924	poorsig	23	7	CALM1:omim;CASQ2:omim;CAV1:coloc;CREBBP;DPF3;SP3;TCF7L2	0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58231157	58283836	194.865	rs4784934	CCDC113	protein_coding	0.0	.	.	.	.	-24.8522625558505	0.0	87.17585651919423	1.956110425985344	64.27970438932907	0.01127472317633204	poorsig	0	0		0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58295025	58295047	130.997	rs4784934	PRSS54	protein_coding	0.0	.	.	.	.	-24.444211095400263	0.0	87.17585651919423	1.956110425985344	64.68775584977931	0.01695588198764931	poorsig	0	0		0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58295080	58406147	130.942	rs4784934	GINS3	protein_coding	0.0	.	.	.	.	-24.44386223424592	0.0	85.84066533146606	1.9744883951880727	63.37129149240822	0.004545557744573405	poorsig	5	0		0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58462846	58513628	36.824	rs4784934	NDRG4	protein_coding	1.0	signet	.	coloc	signet+	-23.961913348786755	2.425762480924711	88.18989231068268	1.956110425985344	68.60985186880598	0.8563770966251361	coloc	3	2	AGTRAP;NDRG2	0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58515479	58523842	24.87	rs246196	SETD6	protein_coding	0.0	.	mindist	.	.	-23.9325647879186	0.0	87.81751120301682	1.956110425985344	65.84105684108357	0.05372700625386815	mindist	1	1	PPFIA2	0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58629826	58629885	89.477	rs246196	CNOT1	protein_coding	0.0	.	.	.	.	-24.19365768359017	0.0	84.11283792710127	1.956110425985344	61.87529066949644	0.0010183153184743488	poorsig	15	1	TRIM74	0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58684723	58684770	144.374	rs246196	SLC38A7	protein_coding	0.0	.	.	.	.	-24.52964063942632	0.0	86.84925553132953	1.956110425985344	64.27572531788856	0.011229949385472976	poorsig	7	2	SCN3B:omim;SYPL2:coloc	0	0	.	0	0	.
16	58192886	58734342	rs246196+rs4784934	9	541.456	QT	SETD6	1.0	7.0	coloc	58734316	58734342	193.967	rs246196	GOT2	protein_coding	0.0	.	.	.	.	-24.846625382806074	0.0	88.39558201155072	1.956110425985344	65.50506705472998	0.03839495222580118	poorsig	9	4	CAV3:omim;CTNNBIP1;GJA1;KCNQ1:exome,omim	0	0	.	0	0	.
16	65122036	65252967	rs7194801	1	130.931	HR	CDH11	1.0	1.0	coloc	65122036	65126112	130.931	rs7194801	CDH11	protein_coding	1.0	signet	mindist	coloc	signet+	-24.443792464992768	2.425762480924711	88.18989231068268	1.956110425985344	68.12797275259996	1.0	coloc	2	2	CDH2;FGFR1	0	0	.	0	0	.
